2024-04-14 19:44:27	558.2719666595574
2024-04-14 19:44:42	204.9618771133292
2024-04-14 19:44:56	120.1937007423027
2024-04-14 19:45:10	85.88584207447997
2024-04-14 19:45:24	65.83331920002229
2024-04-14 19:45:38	53.11206449109614
2024-04-14 19:45:54	42.11219021671324
2024-04-14 19:46:08	33.206866732435714
2024-04-14 19:46:22	22.28794307906376
2024-04-14 19:46:36	18.878650953415182
2024-04-14 19:46:51	16.467549806664856
2024-04-14 19:47:05	15.647210209663477
2024-04-14 19:47:19	15.350264061693194
2024-04-14 19:47:33	15.128507257162621
2024-04-14 19:47:47	15.060606546330742
2024-04-14 19:48:02	15.004203107162194
2024-04-14 19:48:16	14.95218226353162
2024-04-14 19:48:30	14.889736209440898
2024-04-14 19:48:44	14.876406625210146
2024-04-14 19:48:58	14.863482464496535
2024-04-14 19:49:13	14.850844589966455
2024-04-14 19:49:35	14.838421694172686
2024-04-14 19:49:50	14.822041435533269
2024-04-14 19:50:05	14.818936372409759
2024-04-14 19:50:20	14.815844164106613
2024-04-14 19:50:34	14.8127655974663
2024-04-14 19:50:48	14.809698174962874
2024-04-14 19:51:03	14.806642242955492
2024-04-14 19:51:17	14.803596471048042
2024-04-14 19:51:31	14.799460848227504
2024-04-14 19:51:45	14.798420110723326
2024-04-14 19:52:00	14.7981570138238
2024-04-14 19:52:14	14.798090402396584
2024-04-14 19:52:28	14.79807530196643
2024-04-14 19:52:42	14.79807352025781
2024-04-14 19:52:57	14.798073590820529
2024-04-14 19:53:11	14.7980734496951
2024-04-14 19:53:25	14.798073484976454
2024-04-14 19:53:39	14.798073202725604
2024-04-14 19:53:53	14.798073484976454
