2024-04-14 19:57:53	567.8480696642657
2024-04-14 19:58:10	208.04708917663618
2024-04-14 19:58:24	125.54236669087403
2024-04-14 19:58:39	90.05093841151084
2024-04-14 19:58:53	70.50290085143835
2024-04-14 19:59:08	57.37076866355315
2024-04-14 19:59:22	47.61628988823431
2024-04-14 19:59:36	39.41812160721576
2024-04-14 19:59:51	27.814884311171127
2024-04-14 20:00:05	24.564195578254626
2024-04-14 20:00:20	21.921013091964877
2024-04-14 20:00:34	21.077040618371615
2024-04-14 20:00:48	20.38237220493972
2024-04-14 20:01:02	20.123271831279855
2024-04-14 20:01:17	19.980080431956527
2024-04-14 20:01:31	19.78345116502348
2024-04-14 20:01:46	19.760245630886136
2024-04-14 20:02:00	19.71729815333164
2024-04-14 20:02:15	19.68164231094171
2024-04-14 20:02:29	19.73110286972942
2024-04-14 20:02:43	19.70745104624305
2024-04-14 20:02:58	19.705180614712244
2024-04-14 20:03:12	19.596065062994597
2024-04-14 20:03:27	19.66727091410078
2024-04-14 20:03:41	19.61702796058008
2024-04-14 20:03:56	19.613228401227197
2024-04-14 20:04:09	19.584550776595766
2024-04-14 20:04:23	19.617213874752366
2024-04-14 20:04:44	19.611089876939644
2024-04-14 20:04:58	19.627031897269173
2024-04-14 20:05:13	19.594600378327392
2024-04-14 20:05:26	19.574297625246974
2024-04-14 20:05:40	19.6187392325973
2024-04-14 20:05:54	19.679710234665034
2024-04-14 20:06:08	19.639055539053683
2024-04-14 20:06:22	19.654038153132642
2024-04-14 20:06:36	19.58735448414742
2024-04-14 20:06:49	19.63382346736757
2024-04-14 20:07:03	19.589073535911506
2024-04-14 20:07:17	19.603365170616428
